blk_street,latitude,longitude,
575 PASIR RIS ST 53,1.3754173,103.9454001,
233 PASIR RIS DR 4,1.3744296,103.9621237,
775 PASIR RIS ST 71,1.3742675,103.9370809,
463 PASIR RIS ST 41,1.3726017,103.9579736,
248 PASIR RIS ST 21,1.370691,103.9627583,
501 PASIR RIS ST 52,1.3760148,103.9464058,
520 SERANGOON NTH AVE 4,1.3721647,103.8734868,
526 SERANGOON NTH AVE 4,1.3717449,103.8727538,
842E TAMPINES ST 82,1.3517982,103.9384633,
842 WOODLANDS ST 82,1.4434725,103.7926349,
654 YISHUN AVE 4,1.4230275,103.8405108,
616 YISHUN RING RD,1.419731,103.8348199,
207 BISHAN ST 23,1.3546501,103.8481877,
213 BISHAN ST 23,1.3571573,103.8483915,
223 BISHAN ST 23,1.3586232,103.8482103,
257 BISHAN ST 22,1.3600445,103.8431376,
19 KG BAHRU HILL,1.276379,103.830295,
17 TIONG BAHRU RD,1.2857377,103.8331156,
423 CHOA CHU KANG AVE 4,1.3820462,103.7403661,
512 CHOA CHU KANG ST 51,1.3895198,103.7412712,
759 CHOA CHU KANG NTH 5,1.3931531,103.7468832,
437 HOUGANG AVE 8,1.377192,103.893309,
343 JURONG EAST ST 31,1.3459036,103.7311366,
743 JURONG WEST ST 73,1.3473678,103.6993275,
716 JURONG WEST ST 71,1.3441225,103.6967479,
712 JURONG WEST ST 71,1.3422307,103.6964519,
59 JLN MA'MOR,1.32813,103.857139,
753 PASIR RIS ST 71,1.377159,103.9342936,
646 PASIR RIS DR 10,1.3780696,103.938214,
650 PASIR RIS DR 10,1.3788403,103.937942,
803 WOODLANDS ST 81,1.4404268,103.7869997,
94D BEDOK NTH AVE 4,1.3337049,103.9412733,
14 BEDOK STH AVE 2,1.3213731,103.9361959,
239 BISHAN ST 22,1.360475,103.8446775,
226 BISHAN ST 23,1.3585004,103.8472818,
235 BISHAN ST 22,1.3586332,103.8464892,
237 BISHAN ST 22,1.3592871,103.8473951,
502 BISHAN ST 11,1.3485995,103.8483454,
215 BISHAN ST 23,1.3571547,103.8488444,
212 BISHAN ST 23,1.3565735,103.8480291,
7 JLN BT MERAH,1.2874633,103.8080322,
36 MOH GUAN TER,1.2848802,103.8310592,
439 CHOA CHU KANG AVE 4,1.383794,103.739853,
432 CHOA CHU KANG AVE 4,1.3846223,103.7417917,
536 HOUGANG ST 52,1.377232,103.889377,
444 HOUGANG AVE 8,1.379503,103.893866,
453 HOUGANG AVE 10,1.378504,103.8958789,
457 HOUGANG AVE 10,1.377029,103.8961012,
458 HOUGANG AVE 10,1.377729,103.896269,
551 HOUGANG ST 51,1.378481,103.890737,
436 HOUGANG AVE 8,1.3772353,103.8936173,
441 HOUGANG AVE 8,1.378472,103.893953,
454 HOUGANG AVE 10,1.378183,103.8953949,
326 JURONG EAST ST 31,1.3490622,103.7295986,
225 JURONG EAST ST 21,1.3421281,103.7368361,
479 PASIR RIS DR 4,1.3751798,103.9591319,
480 PASIR RIS DR 4,1.3748399,103.9592831,
481 PASIR RIS DR 4,1.3741016,103.9587919,
231 PASIR RIS DR 4,1.373483,103.9612171,
246 PASIR RIS ST 21,1.3711325,103.9623957,
251 PASIR RIS ST 21,1.3702538,103.9623957,
223 PASIR RIS ST 21,1.370569,103.961374,
210 PASIR RIS ST 21,1.3669459,103.9614664,
533 SERANGOON NTH AVE 4,1.3745773,103.8744855,
541 SERANGOON NTH AVE 4,1.3742952,103.8726702,
518 SERANGOON NTH AVE 4,1.3715827,103.8741202,
524 SERANGOON NTH AVE 4,1.3727297,103.8727425,
856B TAMPINES ST 82,1.353138,103.9379173,
48 LOR 5 TOA PAYOH,1.3373594,103.8537345,
874 WOODLANDS ST 82,1.4429334,103.7895141,
661 YISHUN AVE 4,1.4223474,103.8407599,
253 ANG MO KIO ST 21,1.3697648,103.8345326,
250 BISHAN ST 22,1.3616517,103.8438623,
251 BISHAN ST 22,1.361795,103.8444058,
251 CHOA CHU KANG AVE 2,1.3783006,103.7445976,
529 CHOA CHU KANG ST 51,1.3925939,103.7422669,
756 CHOA CHU KANG NTH 5,1.3923534,103.7457065,
452 HOUGANG AVE 10,1.3786196,103.8963258,
446 HOUGANG AVE 8,1.378808,103.894272,
221 HOUGANG ST 21,1.357017,103.883883,
751 JURONG WEST ST 73,1.347625,103.6991919,
478 PASIR RIS DR 4,1.3747301,103.9587576,
273 PASIR RIS ST 21,1.3646976,103.9640049,
738 PASIR RIS DR 10,1.379196,103.9366504,
568 PASIR RIS ST 51,1.3689255,103.9486839,
557 PASIR RIS ST 51,1.3669456,103.952242,
147 PASIR RIS ST 13,1.3631539,103.9619424,
724 PASIR RIS ST 72,1.3811755,103.9363784,
511 PASIR RIS ST 52,1.3752142,103.9441514,
457 PASIR RIS DR 4,1.3719553,103.9594946,
507 PASIR RIS ST 52,1.376604,103.9444686,
605 ELIAS RD,1.3767431,103.942633,
531 SERANGOON NTH AVE 4,1.3748122,103.8750065,
536 SERANGOON NTH AVE 4,1.3735477,103.8751199,
534 SERANGOON NTH AVE 4,1.3742658,103.8745082,
532 SERANGOON NTH AVE 4,1.3748103,103.8743768,
535 SERANGOON NTH AVE 4,1.3736279,103.8739412,
485A TAMPINES AVE 9,1.360061,103.955789,
385 TAMPINES ST 32,1.3547859,103.9587954,
357 TAMPINES ST 33,1.3540772,103.961761,
856E TAMPINES ST 82,1.3530398,103.9386848,
328 TAMPINES ST 32,1.3535108,103.9584973,
176 WOODLANDS ST 13,1.4335521,103.7784549,
423 ANG MO KIO AVE 3,1.3687122,103.851562,
658 JLN TENAGA,1.3336872,103.906288,
663 JLN DAMAI,1.334644,103.908776,
254 BISHAN ST 22,1.3618757,103.8431376,
248 BISHAN ST 22,1.3615089,103.8432282,
252 BISHAN ST 22,1.3620928,103.8435905,
253 BISHAN ST 22,1.3622419,103.8431376,
238 BISHAN ST 22,1.3598652,103.8443763,
14 JLN BT MERAH,1.2879364,103.8077247,
283 CHOA CHU KANG AVE 3,1.3796847,103.742991,
226 CHOA CHU KANG CTRL,1.381292,103.745452,
41 CIRCUIT RD,1.3272177,103.8859897,
549 HOUGANG ST 51,1.378166,103.891271,
449 HOUGANG AVE 10,1.3788331,103.8951804,
717 JURONG WEST ST 71,1.3435033,103.6972481,
858 JURONG WEST ST 81,1.3483465,103.6961221,
849 JURONG WEST ST 81,1.3458786,103.6917421,
184 PASIR RIS ST 11,1.3651958,103.9602425,
188 PASIR RIS ST 12,1.3654582,103.9591999,
535 PASIR RIS DR 1,1.37062,103.9500663,
241 PASIR RIS ST 21,1.3731087,103.962577,
204 PASIR RIS ST 21,1.3674148,103.962645,
160 PASIR RIS ST 13,1.3642313,103.962373,
604 ELIAS RD,1.3762998,103.9432675,
712 PASIR RIS ST 72,1.3820974,103.9383953,
780 PASIR RIS ST 71,1.3736921,103.9376764,
531 PASIR RIS DR 1,1.371278,103.9502476,
517 SERANGOON NTH AVE 4,1.3712833,103.8740324,
326 SERANGOON AVE 3,1.3503548,103.8690239,
506A SERANGOON NTH AVE 4,1.3731853,103.8756605,
230E TAMPINES ST 24,1.3561166,103.9510635,
174 WOODLANDS ST 13,1.4333178,103.7777532,
233 YISHUN ST 21,1.4350013,103.8381557,
663A YISHUN AVE 4,1.420191,103.839682,
793 YISHUN RING RD,1.4202674,103.8319902,
631 YISHUN ST 61,1.418471,103.8383431,
848 YISHUN ST 81,1.4162387,103.8350761,
629 BEDOK RESERVOIR RD,1.3345915,103.9144444,
246 BISHAN ST 22,1.3607032,103.8432282,
280 CHOA CHU KANG AVE 3,1.380767,103.742842,
409 CHOA CHU KANG AVE 3,1.381132,103.741868,
412 CHOA CHU KANG AVE 3,1.381815,103.7422669,
425 CHOA CHU KANG AVE 4,1.3811902,103.7394383,
608 CHOA CHU KANG ST 62,1.3984471,103.7446203,
442 HOUGANG AVE 8,1.379287,103.893171,
220 HOUGANG ST 21,1.3569834,103.884404,
831 HOUGANG CTRL,1.3714884,103.8900672,
558 HOUGANG ST 51,1.380489,103.889779,
244 PASIR RIS ST 21,1.3715665,103.9633023,
221 PASIR RIS ST 21,1.37026,103.961361,
266 PASIR RIS ST 21,1.3661577,103.9638157,
137 PASIR RIS ST 11,1.3651764,103.9573414,
651 PASIR RIS DR 10,1.379205,103.938214,
530 SERANGOON NTH AVE 4,1.373344,103.8725807,
491C TAMPINES ST 45,1.3618794,103.9545991,
324 TAMPINES ST 32,1.352408,103.9593132,
292 YISHUN ST 22,1.4370249,103.8372726,
645A YISHUN ST 61,1.4222388,103.8384682,
611 BEDOK RESERVOIR RD,1.331039,103.9150335,
648 JLN TENAGA,1.332131,103.905875,
659 JLN TENAGA,1.3341337,103.9062028,
267 BISHAN ST 24,1.3576108,103.842631,
269 BISHAN ST 24,1.356973,103.8423224,
244 BISHAN ST 22,1.3604958,103.8444447,
281 CHOA CHU KANG AVE 3,1.3810032,103.743172,
411 CHOA CHU KANG AVE 3,1.381016,103.7409997,
413 CHOA CHU KANG AVE 3,1.381373,103.7426289,
345 CHOA CHU KANG LOOP,1.3828819,103.7447334,
552 CHOA CHU KANG ST 52,1.3945911,103.7424705,
511 CHOA CHU KANG ST 51,1.3895225,103.7408187,
341 CHOA CHU KANG LOOP,1.3844869,103.7460912,
412 EUNOS RD 5,1.3182973,103.8991316,
413 EUNOS RD 5,1.3184381,103.8987664,
556 HOUGANG ST 51,1.379732,103.890204,
557 HOUGANG ST 51,1.3799539,103.890429,
559 HOUGANG ST 51,1.380042,103.889492,
731 JURONG WEST ST 72,1.3457972,103.6985581,
487 PASIR RIS DR 4,1.3744025,103.9605371,
216 PASIR RIS ST 21,1.3690908,103.9609451,
149 PASIR RIS ST 13,1.3617428,103.962237,
240 PASIR RIS ST 21,1.3734738,103.9627583,
711 PASIR RIS ST 72,1.3818437,103.937942,
717 PASIR RIS ST 72,1.3828114,103.9365388,
486C TAMPINES AVE 9,1.3590076,103.9574094,
502 TAMPINES CTRL 1,1.3563708,103.9451712,
318 TAMPINES ST 33,1.3516225,103.9559589,
497D TAMPINES ST 45,1.358851,103.9591319,
326 TAMPINES ST 32,1.3525296,103.9586433,
123 POTONG PASIR AVE 1,1.3351645,103.865785,
855 WOODLANDS ST 83,1.440142,103.793233,
345 WOODLANDS ST 32,1.4322764,103.7800167,
128 MARSILING RISE,1.4374204,103.7790207,
866 WOODLANDS ST 83,1.4416677,103.7926023,
358 WOODLANDS AVE 5,1.4336476,103.7838194,
893D WOODLANDS DR 50,1.4364728,103.7898859,
846 YISHUN RING RD,1.4167918,103.8345779,
636A YISHUN ST 61,1.419457,103.8395823,
615 ANG MO KIO AVE 4,1.3775071,103.8386992,
645 JLN TENAGA,1.3317186,103.90675,
650 JLN TENAGA,1.3319051,103.9075794,
94C BEDOK NTH AVE 4,1.3334775,103.942633,
662 JLN DAMAI,1.3346997,103.9083723,
263 BISHAN ST 22,1.3589336,103.8423612,
271 BISHAN ST 24,1.3562374,103.8428659,
281 BT BATOK EAST AVE 3,1.3475487,103.7575258,
42 KIM CHENG ST,1.2845253,103.8317415,
453 FAJAR RD,1.3854541,103.7715967,
289 CHOA CHU KANG AVE 3,1.3794765,103.7409997,
290 CHOA CHU KANG AVE 3,1.3788752,103.7403887,
291 CHOA CHU KANG AVE 3,1.3785319,103.7395515,
402 CHOA CHU KANG AVE 3,1.379211,103.7393931,
407 CHOA CHU KANG AVE 3,1.380392,103.740728,
408 CHOA CHU KANG AVE 3,1.3804311,103.7407281,
422 CHOA CHU KANG AVE 4,1.3823357,103.7409997,
440 CHOA CHU KANG AVE 4,1.383778,103.739234,
550 HOUGANG ST 51,1.378175,103.890715,
830 HOUGANG CTRL,1.3709751,103.8901578,
25 TEBAN GDNS RD,1.3220276,103.7413627,
215 PASIR RIS ST 21,1.3684892,103.9605145,
212 PASIR RIS ST 21,1.3678288,103.9607411,
131 PASIR RIS ST 11,1.3656756,103.9565028,
644 PASIR RIS DR 10,1.3780918,103.9375568,
779 PASIR RIS ST 71,1.373996,103.937797,
53 STIRLING RD,1.296642,103.803565,
521 SERANGOON NTH AVE 4,1.3734462,103.8733325,
529 SERANGOON NTH AVE 4,1.3727856,103.8720137,
349 TAMPINES ST 33,1.3533186,103.963189,
472 TAMPINES ST 44,1.3598359,103.9535112,
497F TAMPINES ST 45,1.35973,103.9590413,
497J TAMPINES ST 45,1.3592149,103.9594946,
316 WOODLANDS ST 31,1.4314935,103.776033,
418 WOODLANDS ST 41,1.4290054,103.774856,
878 YISHUN ST 81,1.414174,103.835744,
633A YISHUN ST 61,1.419139,103.8397899,
627 ANG MO KIO AVE 9,1.3818885,103.841326,
616 ANG MO KIO AVE 4,1.3777243,103.8391521,
270 BISHAN ST 24,1.356979,103.842072,
272 BISHAN ST 24,1.356551,103.842798,
240 BISHAN ST 22,1.360985,103.8451304,
218 BISHAN ST 23,1.356852,103.849737,
402 BT BATOK WEST AVE 7,1.3646506,103.7443487,
286 CHOA CHU KANG AVE 3,1.3800582,103.7418143,
401 CHOA CHU KANG AVE 3,1.379649,103.7397099,
426 CHOA CHU KANG AVE 4,1.3805868,103.7391894,
427 CHOA CHU KANG AVE 4,1.3808769,103.7397325,
701 CHOA CHU KANG ST 53,1.3916351,103.7462722,
563 HOUGANG ST 51,1.37998,103.888737,
107 JURONG EAST ST 13,1.3377342,103.7379228,
223A JURONG EAST ST 21,1.3413966,103.7366551,
733 JURONG WEST ST 73,1.3454953,103.7000963,
182 PASIR RIS ST 11,1.3646421,103.9610131,
250 PASIR RIS ST 21,1.3702516,103.9627583,
474 TAMPINES ST 43,1.3598407,103.9527077,
389 TAMPINES ST 32,1.3547589,103.9578627,
351 TAMPINES ST 33,1.3529734,103.9627583,
477 TAMPINES ST 43,1.3610116,103.9527859,
481 TAMPINES ST 44,1.361342,103.95368,
483 TAMPINES ST 43,1.361307,103.952521,
314 TAMPINES ST 33,1.3521987,103.9571233,
324 WOODLANDS ST 32,1.431251,103.7796709,
315 WOODLANDS ST 31,1.4314935,103.776033,
419 WOODLANDS ST 41,1.4285115,103.774607,
341 WOODLANDS AVE 1,1.4315358,103.7811031,
660 JLN TENAGA,1.3344959,103.9068372,
262 BISHAN ST 22,1.3592891,103.8424712,
265 BISHAN ST 24,1.358466,103.8420835,
202 BISHAN ST 23,1.3550951,103.8472365,
209 PETIR RD,1.37419,103.775762,
279 CHOA CHU KANG AVE 3,1.380769,103.743296,
403 CHOA CHU KANG AVE 3,1.3792682,103.7390084,
404 CHOA CHU KANG AVE 3,1.3800942,103.7388047,
421 CHOA CHU KANG AVE 4,1.3817508,103.7407281,
525 CHOA CHU KANG ST 51,1.3914254,103.7414522,
804 HOUGANG CTRL,1.370946,103.8946803,
546 HOUGANG ST 51,1.378947,103.891757,
222 PASIR RIS ST 21,1.3706801,103.9615117,
515 SERANGOON NTH AVE 4,1.3710745,103.8736969,
479 TAMPINES ST 44,1.3615065,103.9535418,
737 TAMPINES ST 72,1.3589256,103.9340217,
317 WOODLANDS ST 31,1.4318593,103.776214,
637A YISHUN ST 61,1.4205,103.839248,
221 ANG MO KIO AVE 1,1.3664403,103.8392427,
609 ANG MO KIO AVE 4,1.3792723,103.8376122,
176 ANG MO KIO AVE 4,1.37591,103.836163,
264 BISHAN ST 24,1.3583667,103.8419601,
286 BISHAN ST 24,1.3584283,103.8439529,
260 BISHAN ST 22,1.3596114,103.8420506,
258 BISHAN ST 22,1.3598274,103.8426847,
122 BT MERAH LANE 1,1.2864933,103.8041929,
136 TECK WHYE LANE,1.3798518,103.7519523,
544 HOUGANG AVE 8,1.3785289,103.891831,
832 HOUGANG CTRL,1.3706115,103.8897048,
484 PASIR RIS DR 4,1.3736681,103.9605424,
50 STIRLING RD,1.2969814,103.8037577,
514 SERANGOON NTH AVE 4,1.3710284,103.8741881,
539 SERANGOON NTH AVE 4,1.3749606,103.8719486,
525 SERANGOON NTH AVE 4,1.3722515,103.8726223,
480 TAMPINES ST 44,1.3618601,103.953705,
1 UPP ALJUNIED LANE,1.3343301,103.8787859,
927 YISHUN CTRL 1,1.4276666,103.8377028,
102 ANG MO KIO AVE 3,1.3706163,103.8392427,
266 BISHAN ST 24,1.3581349,103.8421728,
281 BISHAN ST 24,1.3572528,103.8445869,
285 BISHAN ST 22,1.3588704,103.8438374,
287 BISHAN ST 24,1.3579343,103.8438849,
221 CHOA CHU KANG CTRL,1.3822202,103.7450502,
554 HOUGANG ST 51,1.378769,103.889747,
545 HOUGANG AVE 8,1.3771912,103.8919701,
549 PASIR RIS ST 51,1.3679627,103.9536018,
52 STIRLING RD,1.2965629,103.8034761,
528 SERANGOON NTH AVE 4,1.3713674,103.8722169,
302 WOODLANDS ST 31,1.431797,103.7744033,
303 WOODLANDS ST 31,1.4309433,103.7737488,
428 CHOA CHU KANG AVE 4,1.3812419,103.740004,
806 HOUGANG CTRL,1.3710897,103.8941358,
359 HOUGANG AVE 5,1.3692422,103.8952096,
509 TAMPINES CTRL 1,1.3556911,103.9450275,
306 WOODLANDS ST 31,1.4301936,103.7748213,
926 YISHUN CTRL 1,1.4278856,103.837884,
935 YISHUN CTRL 1,1.4251788,103.8366159,
27 CHAI CHEE RD,1.3242967,103.9234118,
26 CHAI CHEE RD,1.3233495,103.9235924,
278 BISHAN ST 24,1.3573779,103.8435163,
238 CHOA CHU KANG CTRL,1.3791929,103.7482069,
278 CHOA CHU KANG AVE 3,1.3801816,103.7434401,
415 CHOA CHU KANG AVE 4,1.3827671,103.7424479,
292 CHOA CHU KANG AVE 3,1.378293,103.739679,
543 HOUGANG AVE 8,1.3778321,103.8920106,
464 UPP SERANGOON RD,1.3721834,103.8964103,
465 UPP SERANGOON RD,1.3720352,103.8966821,
467 HOUGANG AVE 8,1.3733728,103.8965689,
360 HOUGANG AVE 5,1.3695512,103.8955947,
363 HOUGANG AVE 5,1.3701323,103.8964103,
566 HOUGANG ST 51,1.3812813,103.8886794,
928 YISHUN CTRL 1,1.4270808,103.8375217,
234 ANG MO KIO AVE 3,1.3671883,103.8366159,
130 CHOA CHU KANG AVE 1,1.3814737,103.7504134,
134 TECK WHYE LANE,1.3803703,103.7510471,
537 SERANGOON NTH AVE 4,1.3739973,103.8733041,
344 WOODLANDS ST 32,1.4321269,103.7804694,
301 WOODLANDS ST 31,1.4316695,103.77328,
822 YISHUN ST 81,1.4137333,103.8339665,
932 YISHUN CTRL 1,1.426375,103.836995,
225 CHOA CHU KANG CTRL,1.3812858,103.7449823,
417 CHOA CHU KANG AVE 4,1.3830773,103.7414722,
463 HOUGANG AVE 10,1.372594,103.8950963,
105 JURONG EAST ST 13,1.3372922,103.7383752,
542 SERANGOON NTH AVE 4,1.3740076,103.8720392,
319 WOODLANDS ST 31,1.4315039,103.7773231,
931 YISHUN CTRL 1,1.4266417,103.8371531,
462 HOUGANG AVE 10,1.3722679,103.8945073,
737 JURONG WEST ST 75,1.3468073,103.7012728,
544 PASIR RIS ST 51,1.3689965,103.9521514,
548 PASIR RIS ST 51,1.3684748,103.9536925,
430 CHOA CHU KANG AVE 4,1.383822,103.741111,
353 CHOA CHU KANG CTRL,1.3820832,103.7434209,
354 CHOA CHU KANG CTRL,1.3825953,103.743602,
259 JURONG EAST ST 24,1.3441689,103.739825,
517 PASIR RIS ST 52,1.3747766,103.9438341,
541 PASIR RIS ST 51,1.3693135,103.9511768,
543 PASIR RIS ST 51,1.3692189,103.9516981,
536 PASIR RIS DR 1,1.3706948,103.9497944,
24 TIONG BAHRU RD,1.2857757,103.8312581,
438 CHOA CHU KANG AVE 4,1.384161,103.739702,
441 CHOA CHU KANG AVE 4,1.3832415,103.7397099,
431 CHOA CHU KANG AVE 4,1.3839461,103.7414522,
352 CHOA CHU KANG CTRL,1.3830561,103.743172,
355 CHOA CHU KANG CTRL,1.3830339,103.7438283,
132 CHOA CHU KANG AVE 1,1.3811045,103.750866,
433 CHOA CHU KANG AVE 4,1.3850437,103.7418143,
314 HOUGANG AVE 5,1.364743,103.8943035,
460 HOUGANG AVE 10,1.3732924,103.8946886,
556 PASIR RIS ST 51,1.3675325,103.9520607,
559 PASIR RIS ST 51,1.3664363,103.9516981,
456 PASIR RIS DR 4,1.3721056,103.9588599,
538 PASIR RIS ST 51,1.3696853,103.950225,
164 BT MERAH CTRL,1.2832122,103.816779,
239 CHOA CHU KANG CTRL,1.379468,103.747602,
305 CHOA CHU KANG AVE 4,1.3843041,103.7429005,
419 CHOA CHU KANG AVE 4,1.3820393,103.7415428,
420 CHOA CHU KANG AVE 4,1.3813805,103.7413617,
436 CHOA CHU KANG AVE 4,1.3846239,103.7404363,
351 CHOA CHU KANG CTRL,1.383515,103.7430589,
561 HOUGANG ST 51,1.3803399,103.889086,
551 PASIR RIS ST 51,1.3673812,103.9528766,
214 PASIR RIS ST 21,1.3677893,103.9612398,
465 PASIR RIS ST 41,1.3735308,103.9585616,
464 PASIR RIS ST 41,1.3726589,103.95818,
545 PASIR RIS ST 51,1.369086,103.9524913,
542 PASIR RIS ST 51,1.3693119,103.9514488,
6 SELETAR WEST FARMWAY 6,1.3959029,103.870778,
804 CHAI CHEE RD,1.3245967,103.9220574,
245 BT PANJANG RING RD,1.3805032,103.7721716,
306 CHOA CHU KANG AVE 4,1.3849645,103.74281,
429 CHOA CHU KANG AVE 4,1.3827992,103.7401172,
276 CHOA CHU KANG AVE 2,1.3796044,103.7441677,
437 CHOA CHU KANG AVE 4,1.3841613,103.7405957,
537 PASIR RIS ST 51,1.369908,103.9497264,
533 PASIR RIS DR 1,1.3708893,103.9509502,
44 LOR 5 TOA PAYOH,1.336495,103.8539853,
49 LOR 5 TOA PAYOH,1.3375972,103.8532605,
532 PASIR RIS DR 1,1.3713664,103.9507689,
534 PASIR RIS DR 1,1.3703412,103.9507689,
235 TAMPINES ST 21,1.3555474,103.9482533,
50 LOR 5 TOA PAYOH,1.33707,103.8526491,
412 YISHUN RING RD,1.425635,103.847015,
644 BEDOK RESERVOIR RD,1.3309111,103.9054723,
247 BISHAN ST 22,1.3609967,103.8431376,
320 BT BATOK ST 33,1.3611729,103.7469511,
308 CHOA CHU KANG AVE 4,1.3855553,103.7427821,
558 PASIR RIS ST 51,1.3667292,103.9516981,
566 PASIR RIS ST 51,1.3694504,103.9497037,
539 PASIR RIS ST 51,1.369684,103.9504516,
22 DOVER CRES,1.3071078,103.7835704,
535A SERANGOON NTH AVE 4,1.3736633,103.8744193,
496C TAMPINES ST 43,1.3621063,103.9502703,
496D TAMPINES AVE 9,1.3616112,103.9504289,
413 YISHUN RING RD,1.424971,103.8465798,
9 BEDOK STH AVE 2,1.3231216,103.9369223,
10E BEDOK STH AVE 2,1.32166,103.9371924,
633 BEDOK RESERVOIR RD,1.3304552,103.9052231,
635 BEDOK RESERVOIR RD,1.3307863,103.9049059,
22 TIONG BAHRU RD,1.285767,103.8316954,
250 CHOA CHU KANG AVE 2,1.3793643,103.7453885,
346 CHOA CHU KANG LOOP,1.3835597,103.7448013,
343 CHOA CHU KANG LOOP,1.3834077,103.7457065,
245 PASIR RIS ST 21,1.3710566,103.962849,
504 SERANGOON NTH AVE 4,1.3735489,103.8761135,
419 YISHUN AVE 11,1.4237554,103.8473218,
649 JLN TENAGA,1.332335,103.9060226,
637 BEDOK RESERVOIR RD,1.3311947,103.9038638,
405 BT BATOK WEST AVE 7,1.3657248,103.7455028,
406 BT BATOK WEST AVE 7,1.3652279,103.7458875,
502 SERANGOON NTH AVE 4,1.3747938,103.8762041,
491A TAMPINES AVE 9,1.3626164,103.9537831,
496F TAMPINES AVE 9,1.3606046,103.9504063,
310 TAMPINES ST 32,1.353538,103.9569788,
99C LOR 2 TOA PAYOH,1.3390399,103.8475178,
415 YISHUN AVE 11,1.4246239,103.8457337,
532 ANG MO KIO AVE 10,1.3737394,103.8546855,
403 BT BATOK WEST AVE 7,1.3651604,103.7448918,
342 CHOA CHU KANG LOOP,1.3840815,103.7464532,
350 CHOA CHU KANG CTRL,1.383641,103.7434436,
104 HOUGANG AVE 1,1.354793,103.890305,
840 JURONG WEST ST 81,1.3442221,103.6921335,
843 JURONG WEST ST 81,1.3444129,103.6940109,
842 JURONG WEST ST 81,1.3445807,103.6934907,
569 PASIR RIS ST 51,1.3697284,103.9491371,
239 PASIR RIS ST 21,1.3732503,103.9633929,
243 PASIR RIS ST 21,1.3715692,103.962849,
496G TAMPINES AVE 9,1.3607106,103.9504946,
491D TAMPINES ST 45,1.3624828,103.9547124,
306 TAMPINES ST 32,1.3531608,103.9557776,
307 TAMPINES ST 32,1.3529374,103.9564122,
493B TAMPINES AVE 9,1.3622378,103.9520868,
43 LOR 5 TOA PAYOH,1.3356688,103.8544609,
99B LOR 2 TOA PAYOH,1.3387136,103.847309,
101B LOR 2 TOA PAYOH,1.3393865,103.8476442,
313 WOODLANDS ST 31,1.4308324,103.7761235,
314 WOODLANDS ST 31,1.4311265,103.776033,
411 YISHUN RING RD,1.425964,103.8476529,
271 CHOA CHU KANG AVE 2,1.378662,103.7423574,
348 JURONG EAST AVE 1,1.344585,103.7311362,
512 PASIR RIS ST 52,1.3755652,103.9436301,
237 PASIR RIS ST 21,1.374242,103.9628943,
242 PASIR RIS ST 21,1.3715725,103.962305,
503 SERANGOON NTH AVE 4,1.374019,103.876488,
493D TAMPINES ST 43,1.3623906,103.9517208,
493A TAMPINES AVE 9,1.3626764,103.9523747,
304 TAMPINES ST 32,1.3521323,103.9564122,
308 TAMPINES ST 32,1.3529348,103.9568655,
311 TAMPINES ST 33,1.3534429,103.9575907,
318 WOODLANDS ST 31,1.4318532,103.77721,
340 CHOA CHU KANG LOOP,1.3841235,103.7455481,
833 JURONG WEST ST 81,1.3439167,103.6943048,
820 JURONG WEST ST 81,1.3463477,103.6951876,
829 JURONG WEST ST 81,1.3449621,103.6940564,
213 PASIR RIS ST 21,1.3684269,103.961761,
560 PASIR RIS ST 51,1.3667367,103.9504289,
232 PASIR RIS DR 4,1.3745783,103.961761,
227 PASIR RIS ST 21,1.3717232,103.9615797,
247 PASIR RIS ST 21,1.3706932,103.9623957,
493C TAMPINES ST 43,1.3619094,103.9515341,
315 TAMPINES ST 33,1.3521985,103.9575907,
495B TAMPINES ST 43,1.3628324,103.9513128,
99A LOR 2 TOA PAYOH,1.3387199,103.8468554,
94E BEDOK NTH AVE 4,1.3333411,103.9409107,
273 CHOA CHU KANG AVE 2,1.3791754,103.7431021,
832 JURONG WEST ST 81,1.3442968,103.6950966,
834 JURONG WEST ST 81,1.3430866,103.6940993,
841 JURONG WEST ST 81,1.344657,103.6929479,
226 PASIR RIS ST 21,1.3711358,103.9618517,
230 PASIR RIS ST 21,1.3727523,103.9609451,
562 PASIR RIS ST 51,1.367557,103.950312,
634 PASIR RIS DR 1,1.3777815,103.9404575,
183 PASIR RIS ST 11,1.3649748,103.9604691,
203 PASIR RIS ST 21,1.3670346,103.9619424,
493E TAMPINES ST 43,1.3626482,103.9520369,
491E TAMPINES ST 45,1.362443,103.9552563,
305 TAMPINES ST 32,1.3524282,103.9558682,
491G TAMPINES ST 45,1.3634132,103.9544145,
45 LOR 5 TOA PAYOH,1.3358915,103.8539173,
853 WOODLANDS ST 83,1.4395279,103.7931177,
854 WOODLANDS ST 83,1.4398617,103.7930491,
24 TEBAN GDNS RD,1.3220275,103.7413632,
817 JURONG WEST ST 81,1.3445672,103.6958433,
234 PASIR RIS DR 4,1.3734054,103.9619424,
181 PASIR RIS ST 11,1.3644804,103.9604918,
